chunckID,start_time,pos,tag
1081,01:17:08.498,"[['알바/NNG', '를/JKO'], ['붙/VV', '기/ETN', '는/JKS'], ['개뿔/NNG']]","[['NNG', 'JKO'], ['VV', 'ETN', 'JKS'], ['NNG']]"
1082,01:17:11.043,"[['수호신/NNG', '?/SF'], ['아/VV', '아/ECS'], ['따/VV', '아/ECS', ',/SP'], ['이/MDT'], ['양반/NNG', '이/JKS']]","[['NNG', 'SF'], ['VV', 'ECS'], ['VV', 'ECS', 'SP'], ['MDT'], ['NNG', 'JKS']]"
1083,01:17:13.378,"[['[/SS'], ['거칠/VA', 'ㄴ/ETD'], ['숨소리/NNG', ']/SS']]","[['SS'], ['VA', 'ETD'], ['NNG', 'SS']]"
1084,01:17:14.713,"[['전화번호/NNG', '라도/JX'], ['땋/VV', 'ㄹ걸/EFN']]","[['NNG', 'JX'], ['VV', 'EFN']]"
1085,01:17:18.425,"[['[/SS', '은/JX'], ['탁의/NNG'], ['한숨/NNG', ']/SS']]","[['SS', 'JX'], ['NNG'], ['NNG', 'SS']]"
1086,01:17:23.680,"[['어/VV', '어/ECS', ',/SP'], ['어/NNG']]","[['VV', 'ECS', 'SP'], ['NNG']]"
1087,01:17:25.432,"[['[/SS', '은/JX'], ['탁의/NNG'], ['다급/XR', '하/XSA', 'ㄴ/ETD'], ['신음/NNG', ']/SS']]","[['SS', 'JX'], ['NNG'], ['XR', 'XSA', 'ETD'], ['NNG', 'SS']]"
1088,01:17:29.519,"[['[/SS'], ['입바람/NNG', '을/JKO'], ['후후/MAG'], ['불/VV', 'ㄴ다/ECS', ']/SS']]","[['SS'], ['NNG', 'JKO'], ['MAG'], ['VV', 'ECS', 'SS']]"
1089,01:17:32.147,"[['-/SW'], ['(/SS'], ['김/NNG'], ['신/NNG', ')/SS'], ['그/VV', '어/ECS'], ['보/VV', '아/ECS', ',/SP'], ['너/NP', '야/JX'], ['-/SW'], ['아/NNG', ',/SP'], ['깜짝이/NNG', '야/JKI']]","[['SW'], ['SS'], ['NNG'], ['NNG', 'SS'], ['VV', 'ECS'], ['VV', 'ECS', 'SP'], ['NP', 'JX'], ['SW'], ['NNG', 'SP'], ['NNG', 'JKI']]"
1090,01:17:33.815,"[['[/SS'], ['흥미/NNG'], ['진진/XR', '하/XSA', 'ㄴ/ETD'], ['음악/NNG', ']/SS']]","[['SS'], ['NNG'], ['XR', 'XSA', 'ETD'], ['NNG', 'SS']]"
1091,01:17:38.362,"[['아/VV', '아/ECS', ',/SP'], ['왜/MAG'], ['자꾸/MAG'], ['쫓아다니/VV', '어요/EFN', '?/SF']]","[['VV', 'ECS', 'SP'], ['MAG'], ['MAG'], ['VV', 'EFN', 'SF']]"
1092,01:17:39.821,"[['(/SS'], ['김/NNG'], ['신/NNG', ')/SS'], ['쫓아다니/VV', 'ㄴ/ETD'], ['것/NNB', '이/JKS'], ['아니/VCN', '라/ECD'], ['네/MDN'], ['가/VV', '아/ECS'], ['또/MAG'], ['부르/VV', 'ㄴ/ETD'], ['그/VV', '어야/ECD']]","[['SS'], ['NNG'], ['NNG', 'SS'], ['VV', 'ETD'], ['NNB', 'JKS'], ['VCN', 'ECD'], ['MDN'], ['VV', 'ECS'], ['MAG'], ['VV', 'ETD'], ['VV', 'ECD']]"
1093,01:17:41.531,"[['(/SS', '은/JX'], ['탁/MAG', ')/SS'], ['아니/VCN', '라니/EFQ'], ['까/VV', '아요/EFN']]","[['SS', 'JX'], ['MAG', 'SS'], ['VCN', 'EFQ'], ['VV', 'EFN']]"
1094,01:17:42.783,"[['그런/MDT'], ['재주/NNG', '가/JKS'], ['있/VV', '으면/ECD'], ['나/NP', '가/JKS'], ['이/MDT'], ['고생/NNG', '을/JKO'], ['안/MAG'], ['하/VV', '죠/EFN']]","[['MDT'], ['NNG', 'JKS'], ['VV', 'ECD'], ['NP', 'JKS'], ['MDT'], ['NNG', 'JKO'], ['MAG'], ['VV', 'EFN']]"
1095,01:17:45.410,"[['나/NP', '가/JKS'], ['무슨/MDT'], ['수로/NNG', '?/SF'], ['뭐/NP', ',/SP'], ['방울/NNG'], ['흔들어/NNG'], ['불르/VV', '어요/EFN', '?/SF']]","[['NP', 'JKS'], ['MDT'], ['NNG', 'SF'], ['NP', 'SP'], ['NNG'], ['NNG'], ['VV', 'EFN', 'SF']]"
1096,01:17:48.080,"[['그것/NP', '을/JKO'], ['나/NP', '한테/JKO'], ['물어보/VV', '면/ECE'], ['어떡하/VV', '어/ECS', '?/SF']]","[['NP', 'JKO'], ['NP', 'JKO'], ['VV', 'ECE'], ['VV', 'ECS', 'SF']]"
1097,01:17:49.206,"[['아저씨/NNG', '가/JKS'], ['자꾸/MAG'], ['우기/VV', '니까/ECD'], ['그렇/VA', '죠/EFN'], ['내/NP', '가/JKS'], ['안/MAG'], ['불르/VV', '었/EPT', '다니까/EFN']]","[['NNG', 'JKS'], ['MAG'], ['VV', 'ECD'], ['VA', 'EFN'], ['NP', 'JKS'], ['MAG'], ['VV', 'EPT', 'EFN']]"
1098,01:17:52.501,"[['(/SS', '은/JX'], ['탁/MAG', ')/SS'], ['그나저나/MAG'], ['아저씨/NNG'], ['진짜/MAG'], ['수호신/NNG'], ['맞/VV', '아요/EFN', '?/SF']]","[['SS', 'JX'], ['MAG', 'SS'], ['MAG'], ['NNG'], ['MAG'], ['NNG'], ['VV', 'EFN', 'SF']]"
1099,01:17:55.629,"[['종류/NNG', '가/JKS'], ['뭔/MDT'], ['데/NNB', '이/VCP', '요/EFN', '?/SF']]","[['NNG', 'JKS'], ['MDT'], ['NNB', 'VCP', 'EFN', 'SF']]"
1100,01:17:57.130,"[['뭐/NP', ',/SP'], ['망신/NNG', ',/SP'], ['근신/NNG', ',/SP'], ['내신/NNG', ',/SP'], ['당/NNG'], ['신/NNG', '?/SF']]","[['NP', 'SP'], ['NNG', 'SP'], ['NNG', 'SP'], ['NNG', 'SP'], ['NNG'], ['NNG', 'SF']]"
1101,01:18:04.096,"[['아저씨/NNG', '가/JKS'], ['말하/VV', 'ㄴ/ETD'], ['닭/NNG'], ['집/NNG', '이/JKS'], ['혹시/MAG'], ['양계장/NNG', '이/VCP', 'ㄴ가요/EFQ', '?/SF']]","[['NNG', 'JKS'], ['VV', 'ETD'], ['NNG'], ['NNG', 'JKS'], ['MAG'], ['NNG', 'VCP', 'EFQ', 'SF']]"
1102,01:18:07.724,"[['양계장/NNG'], ['알바/NNG', '?/SF']]","[['NNG'], ['NNG', 'SF']]"
1103,01:18:09.184,"[['-/SW'], ['아/VV', '아/ECS'], ['니야/NNG'], ['-/SW'], ['그러/VV', 'ㅁ/ETN'], ['어/VV', '어/ECS'], ['디/VXV', 'ㄴ데요/EFN', '?/SF']]","[['SW'], ['VV', 'ECS'], ['NNG'], ['SW'], ['VV', 'ETN'], ['VV', 'ECS'], ['VXV', 'EFN', 'SF']]"
1104,01:18:11.645,"[['괜히/MAG'], ['이루어지/VV', 'ㄹ/ETD'], ['것/NNB', '처럼/JKM'], ['사람/NNG'], ['기대/NNG', '하/XSV', '게/ECD'], ['하/VV', '고/ECE']]","[['MAG'], ['VV', 'ETD'], ['NNB', 'JKM'], ['NNG'], ['NNG', 'XSV', 'ECD'], ['VV', 'ECE']]"
1105,01:18:13.855,"[['-/SW'], ['너/NP'], ['진짜/MAG'], ['네/XSN', '가/JKS'], ['나/NP', '한테/JKO'], ['무슨/MDT'], ['짓/NNG', '을/JKO', '.../SE'], ['-/SW'], ['아니/VCN', '에요/EFN']]","[['SW'], ['NP'], ['MAG'], ['XSN', 'JKS'], ['NP', 'JKO'], ['MDT'], ['NNG', 'JKO', 'SE'], ['SW'], ['VCN', 'EFN']]"
1106,01:18:17.234,"[['내가/NNG'], ['안/NNG'], ['불르/VV', '었/EPT', '어요/EFN']]","[['NNG'], ['NNG'], ['VV', 'EPT', 'EFN']]"
1107,01:18:18.402,"[['느/VV', '어야/ECD', ',/SP'], ['너/NP', '라고/JX', ',/SP'], ['너/NP'], ['맞/VV', '아/ECD']]","[['VV', 'ECD', 'SP'], ['NP', 'JX', 'SP'], ['NP'], ['VV', 'ECD']]"
1108,01:18:20.070,"[['한/MDN'], ['번/NNB', '도/JX'], ['이렇/VA', 'ㄴ/ETD'], ['적/NNB'], ['없었/VV', '어/ECD']]","[['MDN'], ['NNB', 'JX'], ['VA', 'ETD'], ['NNB'], ['VV', 'ECD']]"
1109,01:18:23.907,"[['진짜/MAG'], ['나/NP', '이/VCP', '에요/EFN', '?/SF']]","[['MAG'], ['NP', 'VCP', 'EFN', 'SF']]"
1110,01:18:26.576,"[['정말/MAG', '?/SF']]","[['MAG', 'SF']]"
1111,01:18:30.080,"[['(/SS', '은/JX'], ['탁/MAG', ')/SS'], ['진짜/MAG'], ['그러/VV', 'ㄴ/ETD'], ['거/NNB', '이/VCP', '면/ECE'], ['나/VV', '아/ECS'], ['대체/NNG'], ['무엇/NNG', '이/VCP', '지/ECD', '?/SF']]","[['SS', 'JX'], ['MAG', 'SS'], ['MAG'], ['VV', 'ETD'], ['NNB', 'VCP', 'ECE'], ['VV', 'ECS'], ['NNG'], ['NNG', 'VCP', 'ECD', 'SF']]"
1112,01:18:35.043,"[['아/VV', '아/ECS', ',/SP'], ['무엇/NNG', '이/VCP', 'ㄴ지/ECD'], ['알/VV', '았/EPT', '다/EFN']]","[['VV', 'ECS', 'SP'], ['NNG', 'VCP', 'ECD'], ['VV', 'EPT', 'EFN']]"
1113,01:18:37.129,"[['뭔/MDT'], ['데/NNB', '?/SF']]","[['MDT'], ['NNB', 'SF']]"
1114,01:18:39.172,"[['나/NP', '한테/JKO'], ['보이/VV', '는/ETD'], ['거/NNB'], ['다/MAG'], ['말하/VV', '어/ECS'], ['보/VV', '아요/EFN']]","[['NP', 'JKO'], ['VV', 'ETD'], ['NNB'], ['MAG'], ['VV', 'ECS'], ['VV', 'EFN']]"
1115,01:18:43.218,"[['-/SW'], ['교복/NNG'], ['입/VV', '었/EPT', '네/EFN'], ['-/SW'], ['(/SS', '은/JX'], ['탁/MAG', ')/SS'], ['또/MAG']]","[['SW'], ['NNG'], ['VV', 'EPT', 'EFN'], ['SW'], ['SS', 'JX'], ['MAG', 'SS'], ['MAG']]"
1116,01:18:47.097,"[['이쁘/VA', '네/EFN']]","[['VA', 'EFN']]"
1117,01:18:48.223,"[['[/SS'], ['부드럽/VA', 'ㄴ/ETD'], ['음악/NNG', ']/SS']]","[['SS'], ['VA', 'ETD'], ['NNG', 'SS']]"
1118,01:18:49.850,"[['교복/NNG', '이/JKS']]","[['NNG', 'JKS']]"
1119,01:18:54.354,"[['그/VV', '게/ECD'], ['다예/NNG', '이/VCP', '요/EFN', '?/SF']]","[['VV', 'ECD'], ['NNG', 'VCP', 'EFN', 'SF']]"
1120,01:18:56.732,"[['음/NNG', ',/SP'], ['날개/NNG'], ['뭐/NP', ',/SP'], ['이런/MDT'], ['건/NNM'], ['안/MAG'], ['보이/VV', '나/ECE', '?/SF']]","[['NNG', 'SP'], ['NNG'], ['NP', 'SP'], ['MDT'], ['NNM'], ['MAG'], ['VV', 'ECE', 'SF']]"
1121,01:19:00.235,"[['(/SS', '은/JX'], ['탁/MAG', ')/SS'], ['나/NP'], ['아무래도/MAG'], ['요정/NNG', '이/VCP', 'ㄴ가/ECS'], ['보/VV', '아요/EFN']]","[['SS', 'JX'], ['MAG', 'SS'], ['NP'], ['MAG'], ['NNG', 'VCP', 'ECS'], ['VV', 'EFN']]"
1122,01:19:02.904,"[['팅/UN'], ['커/VV', '어/ECS'], ['벨/NNG']]","[['UN'], ['VV', 'ECS'], ['NNG']]"
1123,01:19:05.824,"[['[/SS'], ['신비/NNG', '롭/XSA', 'ㄴ/ETD'], ['효과음/NNG', ']/SS']]","[['SS'], ['NNG', 'XSA', 'ETD'], ['NNG', 'SS']]"
1124,01:19:10.662,"[['에이/NNG', ',/SP'], ['농담/NNG'], ['좀/MAG'], ['하/VV', 'ㄴ/ETD'], ['거/NNB'], ['가지/VV', '고/ECE']]","[['NNG', 'SP'], ['NNG'], ['MAG'], ['VV', 'ETD'], ['NNB'], ['VV', 'ECE']]"
1125,01:19:13.707,"[['아/VV', '아/ECS', ',/SP'], ['전화번호/NNG', ',/SP'], ['아이/NNG'], ['씨/NNB', '!/SF']]","[['VV', 'ECS', 'SP'], ['NNG', 'SP'], ['NNG'], ['NNB', 'SF']]"
1126,01:19:17.461,"[['(/SS'], ['신부/NNG', ')/SS'], ['성부/NNG', '와/JC'], ['성자/NNG', '와/JC'], ['성령/NNG', '의/JKG'], ['이름/NNG', '으로/JKM', ',/SP'], ['아멘/NNG']]","[['SS'], ['NNG', 'SS'], ['NNG', 'JC'], ['NNG', 'JC'], ['NNG', 'JKG'], ['NNG', 'JKM', 'SP'], ['NNG']]"
1127,01:19:22.632,"[['기도/NNG'], ['하/VV', 'ㅂ시다/EFA']]","[['NNG'], ['VV', 'EFA']]"
1128,01:19:24.426,"[['우리/NP', '에게/JKM'], ['은총/NNG', '을/JKO'], ['베풀/VV', '어/ECD'], ['주시/NNG', '는/JX'], ['하나님/NNG', '께/JKM'], ['감사/NNG'], ['드리/VV', 'ㅂ니다/EFN']]","[['NP', 'JKM'], ['NNG', 'JKO'], ['VV', 'ECD'], ['NNG', 'JX'], ['NNG', 'JKM'], ['NNG'], ['VV', 'EFN']]"
1129,01:19:28.638,"[['당신/NP', '께/JKM'], ['한/MDN'], ['걸음/NNG'], ['더/MAG'], ['다가가/VV', '고자/ECD'], ['하오/NNG', '니/JC']]","[['NP', 'JKM'], ['MDN'], ['NNG'], ['MAG'], ['VV', 'ECD'], ['NNG', 'JC']]"
1130,01:19:31.349,"[['자비/NNG', '를/JKO'], ['베풀/VV', '어/ECD'], ['주/VXV', '시/EPH', '옵소서/EFA']]","[['NNG', 'JKO'], ['VV', 'ECD'], ['VXV', 'EPH', 'EFA']]"
1131,01:19:33.477,"[['[/SS'], ['발랄/XR', '하/XSA', 'ㄴ/ETD'], ['음악/NNG', ']/SS'], ['언제나/MAG', '.../SE']]","[['SS'], ['XR', 'XSA', 'ETD'], ['NNG', 'SS'], ['MAG', 'SE']]"
1132,01:19:35.854,"[['[/SS'], ['토치/NNG', '를/JKO'], ['탁/MAG'], ['켜/VV', 'ㄴ다/ECS', ']/SS']]","[['SS'], ['NNG', 'JKO'], ['MAG'], ['VV', 'ECS', 'SS']]"
1133,01:19:40.150,"[['[/SS'], ['입바람/NNG', '을/JKO'], ['후/MAG'], ['불/VV', 'ㄴ다/ECS', ']/SS']]","[['SS'], ['NNG', 'JKO'], ['MAG'], ['VV', 'ECS', 'SS']]"
1134,01:19:41.276,"[['[/SS'], ['의미심장/XR', '하/XSA', 'ㄴ/ETD'], ['효과음/NNG', ']/SS']]","[['SS'], ['XR', 'XSA', 'ETD'], ['NNG', 'SS']]"
1135,01:19:55.957,"[['[/SS'], ['기쁘/VA', 'ㄴ/ETD'], ['숨소리/NNG', ']/SS']]","[['SS'], ['VA', 'ETD'], ['NNG', 'SS']]"
1136,01:19:57.000,"[['(/SS', '은/JX'], ['탁/MAG', ')/SS'], ['나/NP'], ['알/VV', '았/EPT', '어요/EFN'], ['어떻게/MAG'], ['부르/VV', '는지/ECS'], ['알/VV', '았/EPT', '어요/EFN']]","[['SS', 'JX'], ['MAG', 'SS'], ['NP'], ['VV', 'EPT', 'EFN'], ['MAG'], ['VV', 'ECS'], ['VV', 'EPT', 'EFN']]"
1137,01:20:02.756,"[['그리하/VV', '여도/ECD'], ['여기/NP', '서/JKM'], ['부르/VV', '는/ETD'], ['것/NNB', '은/JKS'], ['좀/MAG'], ['아니/VV', '지/ECD'], ['않/VXV', '니/EFQ', '?/SF']]","[['VV', 'ECD'], ['NP', 'JKM'], ['VV', 'ETD'], ['NNB', 'JKS'], ['MAG'], ['VV', 'ECD'], ['VXV', 'EFQ', 'SF']]"
1138,01:20:08.512,"[['무섭/VA', '어요/EFN', '?/SF']]","[['VA', 'EFN', 'SF']]"
1139,01:20:09.763,"[['(/SS', '은/JX'], ['탁/MAG', ')/SS'], ['되/VV', '게/ECD'], ['좋/VA', '으시/EPH', 'ㄴ/ETD'], ['분/NNG', '들/XSN', '이/VCP', '라/ECD'], ['덜/VV', 'ㄴ/ETD'], ['데/NNB']]","[['SS', 'JX'], ['MAG', 'SS'], ['VV', 'ECD'], ['VA', 'EPH', 'ETD'], ['NNG', 'XSN', 'VCP', 'ECD'], ['VV', 'ETD'], ['NNB']]"
1140,01:20:11.681,"[['아부/NNG', '하/XSV', '지/ECD'], ['마/NNG', ',/SP'], ['신이/NNG'], ['어디/NP'], ['있냐/UN', '며/JC', '?/SF']]","[['NNG', 'XSV', 'ECD'], ['NNG', 'SP'], ['NNG'], ['NP'], ['UN', 'JC', 'SF']]"
1141,01:20:13.475,"[['어디/NP'], ['계시/VV', 'ㄴ가/ECS'], ['하/VV', '어서/ECD'], ['한번/MAG'], ['오/VV', '아/ECS'], ['보/VV', '았/EPT', '죠/EFN']]","[['NP'], ['VV', 'ECS'], ['VV', 'ECD'], ['MAG'], ['VV', 'ECS'], ['VV', 'EPT', 'EFN']]"
1142,01:20:15.894,"[['[/SS'], ['김/NNG'], ['신의/NNG'], ['못마땅/XR', '하/XSA', 'ㄴ/ETD'], ['숨소리/NNG', ']/SS']]","[['SS'], ['NNG'], ['NNG'], ['XR', 'XSA', 'ETD'], ['NNG', 'SS']]"
1143,01:20:20.524,"[['왜/MAG'], ['불꽃/NNG', '으로/JKM'], ['화르륵/MAG'], ['안/MAG'], ['가/VV', '고/ECE'], ['걷/VV', '어/ECD'], ['가요/NNG', '?/SF']]","[['MAG'], ['NNG', 'JKM'], ['MAG'], ['MAG'], ['VV', 'ECE'], ['VV', 'ECD'], ['NNG', 'SF']]"
1144,01:20:23.068,"[['(/SS'], ['김/NNG'], ['신/NNG', ')/SS'], ['여기/NP', '서/JKM'], ['안/MAG'], ['되/VA', '어/ECS']]","[['SS'], ['NNG'], ['NNG', 'SS'], ['NP', 'JKM'], ['MAG'], ['VA', 'ECS']]"
1145,01:20:24.194,"[['일종/NNG', '의/JKG'], ['비무장/NNG'], ['지대/NNG'], ['같/VA', '은/ETD'], ['거/NNB', '라고/JX'], ['생각/NNG', '하/XSV', '면/ECE'], ['되/VA', '어/ECS']]","[['NNG', 'JKG'], ['NNG'], ['NNG'], ['VA', 'ETD'], ['NNB', 'JX'], ['NNG', 'XSV', 'ECE'], ['VA', 'ECS']]"
1146,01:20:26.613,"[['따라오/VV', '지/ECD'], ['말/VV', '고/ECE']]","[['VV', 'ECD'], ['VV', 'ECE']]"
1147,01:20:29.324,"[['저/NP', '의/JKG'], ['소원/NNG', '은/JX'], ['어떻/VA', '게/ECD'], ['하/VV', '시/EPH', 'ㄹ/ETD'], ['것/NNB', '이/VCP', 'ㄴ데요/ECD', '?/SF']]","[['NP', 'JKG'], ['NNG', 'JX'], ['VA', 'ECD'], ['VV', 'EPH', 'ETD'], ['NNB', 'VCP', 'ECD', 'SF']]"
1148,01:20:31.243,"[['세/MDN'], ['개/NNM'], ['중/NNB', '의/JKG'], ['세/MDN'], ['개가/NNG'], ['해결/NNG'], ['안/MAG'], ['되/VV', '었/EPT', '잖아요/EFN']]","[['MDN'], ['NNM'], ['NNB', 'JKG'], ['MDN'], ['NNG'], ['NNG'], ['MAG'], ['VV', 'EPT', 'EFN']]"
1149,01:20:33.078,"[['이번/NNG', '에/JKM'], ['곧/MAG'], ['해결/NNG', '하/XSV', 'ㄹ/ETD'], ['거/NNB', '야/JX', ',/SP'], ['알바/NNG', '도/JX']]","[['NNG', 'JKM'], ['MAG'], ['NNG', 'XSV', 'ETD'], ['NNB', 'JX', 'SP'], ['NNG', 'JX']]"
1150,01:20:35.205,"[['(/SS', '은/JX'], ['탁/MAG', ')/SS'], ['말/NNG'], ['고요/NNG', ',/SP'], ['남자/NNG'], ['친구/NNG']]","[['SS', 'JX'], ['MAG', 'SS'], ['NNG'], ['NNG', 'SP'], ['NNG'], ['NNG']]"
1151,01:20:36.706,"[['그/VV', '건/ECE'], ['느/VV', '어도/ECD'], ['노력/NNG', '을/JKO'], ['좀/MAG'], ['하/VV', '어/ECS', '!/SF']]","[['VV', 'ECE'], ['VV', 'ECD'], ['NNG', 'JKO'], ['MAG'], ['VV', 'ECS', 'SF']]"
1152,01:20:39.334,"[['(/SS'], ['김/NNG'], ['신/NNG', ')/SS'], ['쯧/UN']]","[['SS'], ['NNG'], ['NNG', 'SS'], ['UN']]"
1153,01:20:42.671,"[['(/SS', '은/JX'], ['탁/MAG', ')/SS'], ['오/VV', '아/ECS', ',/SP'], ['나/NP'], ['이렇게/MAG'], ['대하/VV', '면/ECE'], ['안/MAG'], ['되/VV', 'ㄹ/ETD'], ['터/NNB', '이/VCP', 'ㄴ데/ECE', '?/SF']]","[['SS', 'JX'], ['MAG', 'SS'], ['VV', 'ECS', 'SP'], ['NP'], ['MAG'], ['VV', 'ECE'], ['MAG'], ['VV', 'ETD'], ['NNB', 'VCP', 'ECE', 'SF']]"
1154,01:20:46.967,"[['(/SS', '은/JX'], ['탁/MAG', ')/SS'], ['이제/NNG'], ['방법/NNG', '을/JKO'], ['알/VV', 'ㄴ다고/ECE', ',/SP'], ['내가/NNG'], ['[/SS'], ['휴대/NNG', '전화/NNG'], ['조작/NNG'], ['음/NNG', ']/SS']]","[['SS', 'JX'], ['MAG', 'SS'], ['NNG'], ['NNG', 'JKO'], ['VV', 'ECE', 'SP'], ['NNG'], ['SS'], ['NNG', 'NNG'], ['NNG'], ['NNG', 'SS']]"
1155,01:20:48.885,"[['전번/NNG'], ['딱/MAG'], ['따/VV', 'ㄴ/ETD'], ['거지/NNG']]","[['NNG'], ['MAG'], ['VV', 'ETD'], ['NNG']]"
1156,01:20:51.513,"[['[/SS', '은/JX'], ['탁/MAG', '이/JX'], ['입바람/NNG', '을/JKO'], ['후/MAG'], ['불/VV', 'ㄴ다/ECS', ']/SS']]","[['SS', 'JX'], ['MAG', 'JX'], ['NNG', 'JKO'], ['MAG'], ['VV', 'ECS', 'SS']]"
1157,01:20:53.765,"[['[/SS'], ['애플리케이션/NNG'], ['효과음/NNG', ']/SS']]","[['SS'], ['NNG'], ['NNG', 'SS']]"
1158,01:20:57.561,"[['[/SS', '은/JX'], ['탁의/NNG'], ['들뜨/VV', 'ㄴ/ETD'], ['숨소리/NNG', ']/SS']]","[['SS', 'JX'], ['NNG'], ['VV', 'ETD'], ['NNG', 'SS']]"
1159,01:20:59.729,"[['(/SS', '은/JX'], ['탁/MAG', ')/SS'], ['오/NNG', ',/SP'], ['이/VCP', '건/ECE'], ['안/MAG'], ['되/VV', 'ㄹ/ETD'], ['줄/NNB'], ['알/VV', '았/EPT', '는데/ECD']]","[['SS', 'JX'], ['MAG', 'SS'], ['NNG', 'SP'], ['VCP', 'ECE'], ['MAG'], ['VV', 'ETD'], ['NNB'], ['VV', 'EPT', 'ECD']]"
1160,01:21:02.440,"[['(/SS'], ['김/NNG'], ['신/NNG', ')/SS'], ['안/MAG'], ['되/VV', 'ㄹ/ETD'], ['줄/NNB'], ['알/VV', '았/EPT', '는데/ECD'], ['왜/MAG'], ['하/VV', '어/ECS', '?/SF']]","[['SS'], ['NNG'], ['NNG', 'SS'], ['MAG'], ['VV', 'ETD'], ['NNB'], ['VV', 'EPT', 'ECD'], ['MAG'], ['VV', 'ECS', 'SF']]"
1161,01:21:04.943,"[['(/SS', '은/JX'], ['탁/MAG', ')/SS'], ['어/VV', '어/ECS', ',/SP'], ['아/VV', '아/ECS', ',/SP'], ['잠깐/NNG', '만/JX', '요/JX']]","[['SS', 'JX'], ['MAG', 'SS'], ['VV', 'ECS', 'SP'], ['VV', 'ECS', 'SP'], ['NNG', 'JX', 'JX']]"
1162,01:21:06.194,"[['[/SS'], ['의미심장/XR', '하/XSA', 'ㄴ/ETD'], ['효과음/NNG', ']/SS'], ['[/SS'], ['흥미/NNG'], ['진진/XR', '하/XSA', 'ㄴ/ETD'], ['음악/NNG', ']/SS']]","[['SS'], ['XR', 'XSA', 'ETD'], ['NNG', 'SS'], ['SS'], ['NNG'], ['XR', 'XSA', 'ETD'], ['NNG', 'SS']]"
1163,01:21:16.955,"[['나/VV', '아/ECS'], ['붙잡/VV', '은/ETD'], ['거/NNB', '야/JX', ',/SP'], ['지금/NNG', '?/SF']]","[['VV', 'ECS'], ['VV', 'ETD'], ['NNB', 'JX', 'SP'], ['NNG', 'SF']]"
1164,01:21:20.333,"[['(/SS', '은/JX'], ['탁/MAG', ')/SS'], ['아/VV', '아/ECS', ',/SP'], ['더/MAG', '는/JX'], ['안/MAG'], ['되/VV', '겠/EPT', '다/ECS', ',/SP'], ['아/VV', '아/ECS', ',/SP'], ['뜨겁/VA', '어/ECS']]","[['SS', 'JX'], ['MAG', 'SS'], ['VV', 'ECS', 'SP'], ['MAG', 'JX'], ['MAG'], ['VV', 'EPT', 'ECS', 'SP'], ['VV', 'ECS', 'SP'], ['VA', 'ECS']]"
1165,01:21:22.669,"[['[/SS', '은/JX'], ['탁/MAG', '이/JX'], ['입바람/NNG', '을/JKO'], ['후후/MAG'], ['불/VV', 'ㄴ다/ECS', ']/SS']]","[['SS', 'JX'], ['MAG', 'JX'], ['NNG', 'JKO'], ['MAG'], ['VV', 'ECS', 'SS']]"
1166,01:21:24.004,"[['파랗/VA', '길래/ECD'], ['차갑/VA', 'ㄴ/ETD'], ['줄/NNB'], ['알/VV', '았/EPT', '어요/EFN']]","[['VA', 'ECD'], ['VA', 'ETD'], ['NNB'], ['VV', 'EPT', 'EFN']]"
1167,01:21:27.924,"[['본디/NNG'], ['파/NNG', '란/JX'], ['불/NNG'], ['온도/NNG', '가/JKS'], ['제일/MAG'], ['높/VA', '다/ECS', ',/SP'], ['문과/NNG'], ['생/XPN']]","[['NNG'], ['NNG', 'JX'], ['NNG'], ['NNG', 'JKS'], ['MAG'], ['VA', 'ECS', 'SP'], ['NNG'], ['XPN']]"
1168,01:21:30.635,"[['이러/VV', 'ㄹ/ETD'], ['시간/NNG', '에/JKM'], ['공부/NNG'], ['좀/MAG'], ['해/NNG']]","[['VV', 'ETD'], ['NNG', 'JKM'], ['NNG'], ['MAG'], ['NNG']]"
1169,01:21:32.637,"[['[/SS', '은/JX'], ['탁/MAG', '이/JX'], ['기가/NNG'], ['차/VV', 'ㄴ/ETD'], ['숨소리/NNG', ']/SS']]","[['SS', 'JX'], ['MAG', 'JX'], ['NNG'], ['VV', 'ETD'], ['NNG', 'SS']]"
1170,01:21:34.347,"[['내가/NNG'], ['조/NNG'], ['실부모/NNG', '하/XSV', '고/ECE'], ['사고무/NNG'], ['탁하/VV', '면서/ECE', '도/JX'], ['일등/NNG', '을/JKO'], ['안/MAG'], ['놓치/VV', 'ㄴ/ETD', '.../SE']]","[['NNG'], ['NNG'], ['NNG', 'XSV', 'ECE'], ['NNG'], ['VV', 'ECE', 'JX'], ['NNG', 'JKO'], ['MAG'], ['VV', 'ETD', 'SE']]"
1171,01:21:38.435,"[['되/VV', '었/EPT', '고요/EFN']]","[['VV', 'EPT', 'EFN']]"
1172,01:21:39.728,"[['저기/NP', ',/SP'], ['수호신/NNG'], ['뭐/NP'], ['이런/MDT'], ['거/NNB'], ['말/VV', '고/ECE']]","[['NP', 'SP'], ['NNG'], ['NP'], ['MDT'], ['NNB'], ['VV', 'ECE']]"
